id,ff_ratio,no_tweets,profile_has_name,no_friends,no_followers,following_rate,belongs_to_list,location,has_bio,dataset,real
158859711,0.38408304498269896,1450,1,111,17,0.004258517034068136,0,1,1,E13_real,1
159931202,0.00903061224489796,4347,1,177,140,0.03509651541739785,1,1,1,E13_real,1
160883386,0.00823045267489712,407,1,150,135,0.033860045146726865,1,0,1,E13_real,1
161612145,0.00632064247471743,8729,1,170,164,0.041154328732747804,0,1,1,E13_real,1
163025432,0.0012983535771659768,613,1,611,686,0.17231851293644812,1,1,0,E13_real,1
163354973,0.005432322317790856,2870,1,108,141,0.03542713567839196,1,1,1,E13_real,1
163932767,0.004198723963220116,21347,1,358,292,0.073403720462544,1,1,1,E13_real,1
164074870,0.008555102040816326,3104,1,262,175,0.04399195575666164,1,1,1,E13_real,1
165042220,0.05324125640454444,822,1,239,67,0.016851106639839034,0,1,0,E13_real,1
165751518,0.003833381225911761,45629,1,1294,581,0.14620030196275793,1,1,1,E13_real,1
166094049,0.01617283950617284,3563,1,131,90,0.022652907123080795,1,1,1,E13_real,1
168422352,0.004637287334593573,4679,1,1413,552,0.13914797075875976,1,1,1,E13_real,1
168761446,0.004450624911796393,10175,1,1293,539,0.13593947036569987,1,1,1,E13_real,1
170352080,0.0025701377052728402,16208,1,285,333,0.08406967937389548,1,1,1,E13_real,1
170384943,0.0005103896244180478,6330,1,567,1054,0.26609442060085836,1,1,1,E13_real,1
170642321,0.0030245746691871457,18284,1,160,230,0.05806614491290078,0,0,1,E13_real,1
170649757,0.018333333333333333,148,1,66,60,0.015147689977278465,0,1,1,E13_real,1
170745775,0.00978584064134894,277,1,260,163,0.04116161616161616,0,1,0,E13_real,1
171422343,0.034948224852071004,2867,1,378,104,0.026269259914119727,1,0,1,E13_real,1
173006814,0.004766935504650983,2433,1,185,197,0.04981036662452592,0,1,1,E13_real,1
173164569,0.0006552313672360124,5378,1,650,996,0.251896813353566,1,0,1,E13_real,1
173788566,0.004954419342053111,397,1,150,174,0.04401720212496838,0,1,1,E13_real,1
174747861,0.0003761652782418218,69471,1,3247,2938,0.7437974683544304,1,1,1,E13_real,1
174762418,0.0026551436901291127,3980,1,408,392,0.09924050632911392,1,0,1,E13_real,1
176362396,0.0004420416144301212,114479,1,1202,1649,0.41789153573238724,1,0,1,E13_real,1
181191549,0.004200871006282037,617,1,327,279,0.07092018301982715,1,1,1,E13_real,1
181477746,0.0015895087508967089,16851,1,647,638,0.16221713704551233,1,1,1,E13_real,1
182342223,0.0022538665079944644,32,1,500,471,0.11981684049860086,1,1,1,E13_real,1
183148817,0.0004793546576595723,50826,1,2745,2393,0.6090608297276661,1,0,1,E13_real,1
183149280,0.05365484156040904,226,1,425,89,0.02265207431916518,0,1,1,E13_real,1
183201799,0.003841949588477366,13726,1,717,432,0.10995164163909392,1,1,1,E13_real,1
184812764,0.0024456342124396856,11702,1,925,615,0.15668789808917197,1,1,1,E13_real,1
185390609,0.0006660270085435189,3267,1,261,626,0.15957175630894724,1,0,1,E13_real,1
187185454,0.004730075242895756,11322,1,259,234,0.05970910946670069,1,1,1,E13_real,1
187491410,0.0051951039500043135,2169,1,542,323,0.08244002041858091,1,1,1,E13_real,1
189179659,0.004674515235457063,26055,1,243,228,0.05825242718446602,0,0,1,E13_real,1
190225727,0.07270233196159122,1023,1,212,54,0.01380721043211455,0,1,1,E13_real,1
190569663,0.023335315101070155,3589,1,314,116,0.029667519181585677,1,1,1,E13_real,1
190591610,0.007048005787766342,12367,1,302,207,0.052941176470588235,1,1,1,E13_real,1
191391803,0.11281179138321995,1945,1,199,42,0.010747185261003071,0,0,1,E13_real,1
191781461,0.16909620991253643,936,1,406,49,0.012541592014333249,1,0,0,E13_real,1
193657123,0.007263186342957525,4468,1,645,298,0.07637109174782163,1,1,1,E13_real,1
194896850,0.00013419065207272946,1647,1,429,1788,0.45857912285201335,1,1,1,E13_real,1
195322597,0.019773242630385487,241,1,218,105,0.026936890713186248,1,1,0,E13_real,1
195413637,0.002991689750692521,1275,1,108,190,0.04875545291249679,1,1,1,E13_real,1
196514953,1.2527424507898969e-05,11743,1,558,6674,1.7134788189987162,1,1,1,E13_real,1
196852073,0.0,1533,1,0,344,0.08834103749357987,1,1,1,E13_real,1
197336556,0.6015625,494,1,154,16,0.004109940919599281,0,0,1,E13_real,1
198196003,0.005771604938271605,7610,1,187,180,0.04627249357326478,1,1,1,E13_real,1
198418075,0.0036362838604939423,16439,1,663,427,0.10976863753213367,1,0,0,E13_real,1
198678682,0.0036151603498542273,9000,1,217,245,0.0629982000514271,1,0,1,E13_real,1
199147059,0.0,48,1,0,7,0.001800411522633745,0,1,1,E13_real,1
199597851,0.013761192236043506,7661,1,229,129,0.03318754823771546,1,1,1,E13_real,1
200293129,0.019788955932397267,6738,1,692,187,0.048133848133848134,1,0,1,E13_real,1
200482073,0.0018796724813100747,1187,1,528,530,0.1364221364221364,0,1,1,E13_real,1
201012406,0.002736614386154678,27672,1,506,430,0.11073911923770281,1,1,1,E13_real,1
202244649,0.02432488146773861,657,1,1298,231,0.0595360824742268,0,1,1,E13_real,1
202555952,6.49268670983101e-05,38453,1,630,3115,0.8028350515463918,1,1,1,E13_real,1
203107523,0.0002169210114381863,5653,1,37,413,0.10647073988141273,1,1,0,E13_real,1
204299339,0.025802469135802468,4168,1,209,90,0.02321981424148607,1,1,1,E13_real,1
204480603,0.005126233499935922,2637,1,1920,612,0.15793548387096773,1,1,1,E13_real,1
209128079,0.006340617412417621,4714,1,1371,465,0.12027935851008795,1,1,1,E13_real,1
209559462,0.022,1083,1,220,100,0.0258732212160414,0,1,1,E13_real,1
209733883,0.0007477218412997701,17526,1,1453,1394,0.36076604554865427,1,1,1,E13_real,1
210459173,0.00020389915035785237,37922,1,218,1034,0.2676676158426094,1,1,1,E13_real,1
210514893,0.00935620405435509,1336,1,42,67,0.017348524080787155,0,1,1,E13_real,1
211487690,0.0015335244921357981,693,1,745,697,0.1805699481865285,1,1,1,E13_real,1
211904475,0.0004569199232956424,7590,1,2073,2130,0.552099533437014,1,1,1,E13_real,1
212175167,0.0010989827772940601,10223,1,1863,1302,0.33748055987558323,1,1,1,E13_real,1
212292079,0.3359375,212,1,86,16,0.004148301788955146,0,1,1,E13_real,1
212724606,0.09007134363852556,904,1,303,58,0.01504149377593361,1,1,1,E13_real,1
212953427,0.029444444444444443,882,1,424,120,0.03112033195020747,1,1,0,E13_real,1
213061611,0.006987755102040816,3908,1,214,175,0.04539559014267185,1,1,1,E13_real,1
215216086,5.1132471619788854e-05,2846,1,908,4214,1.0945454545454545,1,1,1,E13_real,1
216361529,5.652212267147259e-05,8035,1,453,2831,0.7358981024174681,1,1,1,E13_real,1
216790973,0.007273497634347857,953,1,103,119,0.03094928478543563,1,1,1,E13_real,1
217350735,0.024691358024691357,237,1,200,90,0.023413111342351717,1,1,1,E13_real,1
218071279,0.04081632653061224,280,1,162,63,0.01639770952628839,0,1,1,E13_real,1
218092490,0.4444444444444444,1070,1,900,45,0.011712649661634565,0,1,1,E13_real,1
219617010,0.055989583333333336,452,1,516,96,0.02501302761855133,0,1,1,E13_real,1
221690177,0.005691157133464826,6937,1,554,312,0.081419624217119,1,0,1,E13_real,1
221742699,0.12213039485766758,221,1,133,33,0.00861169102296451,0,0,1,E13_real,1
223533298,0.0575801749271137,1142,1,553,98,0.02561421850496602,1,1,1,E13_real,1
223840972,0.025329723119923136,923,1,290,107,0.027966544694197595,1,0,1,E13_real,1
225045616,0.008864,1559,1,554,250,0.06539366989275439,1,1,1,E13_real,1
225323618,0.002063587806128731,24529,1,1324,801,0.20957613814756673,1,1,1,E13_real,1
226197498,0.0020201185136194655,17807,1,1515,866,0.22670157068062827,1,1,1,E13_real,1
226964193,0.001604,86529,1,401,500,0.13095861707700368,1,1,1,E13_real,1
227817668,2.2777777777777777,34,1,82,6,0.0015727391874180866,0,1,1,E13_real,1
228056042,0.00476647049747625,16497,1,865,426,0.11166448230668415,1,1,1,E13_real,1
228708687,0.0029696299736396282,12747,1,454,391,0.1025439286650931,0,1,1,E13_real,1
229298733,0.0023303873719386185,3962,1,371,399,0.10469692993964838,1,1,1,E13_real,1
229758375,0.006337043295845231,14938,1,435,262,0.06876640419947506,1,1,1,E13_real,1
231058132,0.028698060941828255,1011,1,259,95,0.024960588544403573,1,1,1,E13_real,1
231377654,0.001017888636936256,17088,1,1616,1260,0.3311432325886991,1,1,1,E13_real,1
232560751,0.000139665886424744,12326,1,1875,3664,0.9637033140452393,1,0,1,E13_real,1
233245609,0.0015045668113514764,33865,1,1034,829,0.21821531982100553,1,1,1,E13_real,1
233287464,0.005237640608249017,11407,1,982,433,0.11397736246380627,1,1,1,E13_real,1
240346934,0.004480969694736818,59044,1,1946,659,0.17424643046007404,1,1,1,E13_real,1
242064566,0.001416556893465913,2640,1,1541,1043,0.276071995764955,1,0,1,E13_real,1
242123621,0.003324496065311619,1467,1,237,267,0.0706723133933298,0,1,1,E13_real,1
242301103,0.00013167912880444738,18125,1,491,1931,0.5111169931180519,1,1,1,E13_real,1
242319331,0.0,347,1,0,42,0.01111699311805188,0,1,1,E13_real,1
242341704,0.0014218278605458421,28978,1,1953,1172,0.31021704605611433,1,1,1,E13_real,1
243891976,0.01764372219844958,2825,1,1773,317,0.0839957604663487,1,1,1,E13_real,1
245306807,0.0037061162148199728,2603,1,165,211,0.05595332802970034,1,1,1,E13_real,1
245430145,0.0013099688126480876,8431,1,2881,1483,0.393368700265252,1,1,1,E13_real,1
245953131,0.02816868538355621,3960,1,1207,207,0.054921729901830724,1,1,1,E13_real,1
245970658,0.0029924351240065115,9031,1,375,354,0.0939241178031308,1,1,1,E13_real,1
246208736,0.007284079084287201,8549,1,252,186,0.049349960201645,1,1,1,E13_real,1
246886628,0.03670562454346238,1211,1,201,74,0.019644279267321475,0,0,1,E13_real,1
249122012,0.03250969809411368,4146,1,771,154,0.04092479404730268,1,1,1,E13_real,1
249692862,0.05421487603305785,256,1,164,55,0.014619883040935672,1,1,1,E13_real,1
250171190,0.004339069742660771,2912,1,2036,685,0.18213241159266153,1,1,1,E13_real,1
250842076,0.03541991534862998,1192,1,159,67,0.01782388933226922,1,1,1,E13_real,1
251313896,0.042644628099173555,2191,1,129,55,0.014635444385311336,1,1,1,E13_real,1
251500925,0.14814814814814814,590,1,48,18,0.004789781798829164,0,1,1,E13_real,1
252516822,0.004019128499831579,14273,1,1575,626,0.16666666666666666,1,1,1,E13_real,1
252686122,0.024297520661157024,8793,1,294,110,0.02929427430093209,1,0,1,E13_real,1
253281330,0.08,927,1,162,45,0.011987213638785296,0,1,1,E13_real,1
254558097,0.0705295138888889,1969,1,650,96,0.0255863539445629,0,1,1,E13_real,1
255656786,2.302029090072227e-05,5433,1,705,5534,1.476126967191251,1,1,1,E13_real,1
256598881,0.012018352812271732,968,1,1053,296,0.07899653055777955,1,1,1,E13_real,1
256689270,0.0026002743596568456,9839,1,127,221,0.05898051774753136,1,1,0,E13_real,1
258762800,0.0,492,1,0,4,0.0010686615014694097,0,0,1,E13_real,1
259428725,0.006207365013296335,15699,1,859,372,0.09943865276663993,1,1,1,E13_real,1
259773527,0.014958677685950413,5181,1,181,110,0.029403902699812884,1,0,1,E13_real,1
259894552,0.019310344827586208,2125,1,406,145,0.03877005347593583,1,1,1,E13_real,1
259934562,0.006837098692033293,3324,1,828,348,0.09304812834224599,1,1,1,E13_real,1
260636096,0.004328922495274102,12792,1,916,460,0.12302754747258625,1,1,1,E13_real,1
260693820,0.006547291092745638,15335,1,713,330,0.08825889275207274,0,0,1,E13_real,1
261223538,0.002328114526477066,16211,1,1167,708,0.18940609951845908,1,1,1,E13_real,1
262100774,0.00043164827340690635,129638,1,1940,2120,0.5674518201284796,1,1,1,E13_real,1
262165317,0.033761652809271854,968,1,134,63,0.016862955032119913,1,0,1,E13_real,1
262199092,0.0002356489772834386,26077,1,90,618,0.16541755888650964,1,1,1,E13_real,1
262235136,0.01578157328897724,1887,1,389,157,0.042034805890227574,0,0,1,E13_real,1
262328083,0.05243764172335601,2058,1,370,84,0.02248995983935743,1,1,1,E13_real,1
262898875,0.0015751698444006136,3975,1,345,468,0.12533476164970542,1,0,1,E13_real,1
263278290,0.03952601249898547,2374,1,487,111,0.029734797749799088,0,1,1,E13_real,1
264333523,0.03728345977524443,4198,1,919,157,0.04207987134816403,1,1,1,E13_real,1
264801154,0.007876468494126024,2720,1,354,212,0.05682122755293487,1,0,1,E13_real,1
265529493,0.005450204945723166,809,1,484,298,0.07991418610887638,1,1,1,E13_real,1
268773741,0.0074896694214876035,18566,1,928,352,0.09452201933404941,1,1,1,E13_real,1
269535022,0.004577821805256104,2588,1,1964,655,0.17598065556152606,1,1,1,E13_real,1
270472440,0.0109359647998633,3455,1,256,153,0.04112903225806452,1,1,1,E13_real,1
271032827,0.0,186,1,0,28,0.007528905619790266,0,1,1,E13_real,1
272876921,0.0003642141839718809,93569,1,4757,3614,0.972551130247578,1,1,1,E13_real,1
273686840,0.0003083012648553927,20476,1,1278,2036,0.5481960150780829,1,1,1,E13_real,1
279139861,0.014091755710224488,7789,1,575,202,0.054550364569268164,1,1,1,E13_real,1
279147035,1.8082987200357994e-05,20058,1,2068,10694,2.8879287064542263,1,1,1,E13_real,1
279211405,8.226246094954577e-06,16215,1,913,10535,2.8449905482041586,1,1,1,E13_real,1
279461605,0.026298425864831748,276,1,279,103,0.027815284904131786,1,0,1,E13_real,1
279557700,0.014369419642857142,10246,1,721,224,0.06049149338374291,1,1,1,E13_real,1
279644158,0.0031401992286113696,14337,1,1678,731,0.19746083198271205,1,0,1,E13_real,1
282738890,0.07265306122448979,9,1,89,35,0.00946969696969697,1,1,0,E13_real,1
283906965,0.009292929292929294,1291,1,253,165,0.04466702761234434,0,1,1,E13_real,1
284657297,0.008607364514433224,15191,1,1097,357,0.09669555796316359,1,1,1,E13_real,1
285724171,0.004682622268470343,10633,1,288,248,0.06720867208672086,1,0,1,E13_real,1
286790717,0.05945176219295123,1445,1,167,53,0.014370932754880694,0,1,1,E13_real,1
286798567,0.0008289241622574956,30966,1,329,630,0.17082429501084598,1,1,1,E13_real,1
288148846,0.000665226930929011,11792,1,1465,1484,0.40260444926749867,1,1,1,E13_real,1
288798453,0.0728,471,1,728,100,0.027137042062415198,0,1,1,E13_real,1
289859824,0.0005354720412635471,12151,1,898,1295,0.35161553081726854,1,1,1,E13_real,1
290723075,0.0007040993095294785,105556,1,2144,1745,0.47405596305351805,0,1,1,E13_real,1
290734286,0.0,6577,1,0,109,0.02961151860907362,1,1,1,E13_real,1
291290779,1.7368475993967674e-05,48909,1,782,6710,1.8233695652173914,1,1,1,E13_real,1
291314239,0.21315192743764172,181,1,94,21,0.005706521739130435,0,1,1,E13_real,1
291403211,0.0014275983202883384,20611,1,547,619,0.16820652173913042,1,1,1,E13_real,1
292565648,0.009632704205497689,6071,1,123,113,0.03072321914083741,1,0,0,E13_real,1
292577710,0.022110726643598616,1444,1,639,170,0.046220772158781946,0,1,1,E13_real,1
292912980,0.008468693599888935,1642,1,732,294,0.0799347471451876,1,0,1,E13_real,1
293394867,0.0037322628860587126,29210,1,2105,751,0.20424258906717432,1,0,0,E13_real,1
295168932,0.005978332522583549,5155,1,1315,469,0.1276537833424061,1,1,1,E13_real,1
295788103,0.0028014899403898215,19203,1,1784,798,0.2173202614379085,1,1,1,E13_real,1
295961505,0.002689060812449029,8420,1,1098,639,0.17401960784313725,1,1,1,E13_real,1
296876973,0.0006718774873922068,33627,1,3579,2308,0.6287115227458459,1,0,1,E13_real,1
298489056,0.000562749554600279,13629,1,850,1229,0.3350599781897492,1,1,1,E13_real,1
299837762,0.0025724566961448183,3007,1,514,447,0.12196452933151432,1,1,1,E13_real,1
300796010,0.014120948561534098,1207,1,1419,317,0.0865174672489083,0,1,1,E13_real,1
300838107,0.05895691609977324,1055,1,104,42,0.01146288209606987,1,1,1,E13_real,1
305553835,0.1640625,113,1,42,16,0.00437636761487965,0,0,0,E13_real,1
307790129,0.03332672088871256,1228,1,168,71,0.019441401971522453,1,1,1,E13_real,1
308151060,0.0006180448389230224,15562,1,1612,1615,0.4423445631333881,1,1,1,E13_real,1
308672071,0.003371780084582853,13205,1,877,510,0.13972602739726028,1,1,0,E13_real,1
309800578,0.011096993944636677,2697,1,821,272,0.07456140350877193,1,1,1,E13_real,1
310250028,0.010288880094974277,3400,1,182,133,0.036458333333333336,0,1,1,E13_real,1
310401703,0.42578125,25,1,109,16,0.004387167534960241,1,1,1,E13_real,1
310496499,0.005432194025301021,20718,1,2281,648,0.17768028516588977,1,1,1,E13_real,1
311394394,0.05184431043934529,3128,1,662,113,0.03099286889742183,1,0,1,E13_real,1
311505461,0.046947604550552795,25,1,293,79,0.021667580910586945,1,0,0,E13_real,1
314030119,0.023946005917159764,1878,1,259,104,0.028563581433672068,1,1,1,E13_real,1
315436528,0.006989015597153141,3429,1,600,293,0.08051662544655125,0,1,1,E13_real,1
318661130,0.008740090132179489,12346,1,1216,373,0.10264171711612548,1,1,1,E13_real,1
319054277,0.006743835564392548,3034,1,2130,562,0.1546505228398459,1,1,1,E13_real,1
319091474,0.011881155396919823,1015,1,719,246,0.06769400110071547,1,1,1,E13_real,1
320880780,0.05259878960484158,1443,1,591,106,0.029201101928374655,1,0,1,E13_real,1
321266890,0.009153143532732022,2191,1,480,229,0.06308539944903581,1,1,1,E13_real,1
322587980,0.08468364197530864,458,1,439,72,0.019845644983461964,0,0,1,E13_real,1
323379897,0.007173100310796811,10105,1,637,298,0.0821842250413679,0,1,1,E13_real,1
323809354,0.013635215890918272,942,1,648,218,0.06012134583563155,1,0,1,E13_real,1
323937090,0.02118328143502478,3253,1,483,151,0.0416551724137931,1,0,1,E13_real,1
324440293,0.1348456206679269,936,1,642,69,0.01903973509933775,0,1,1,E13_real,1
325551297,0.09311224489795919,406,1,73,28,0.007728401876897599,1,0,1,E13_real,1
326054560,0.005358445447515206,5286,1,977,427,0.11789066813914964,0,1,1,E13_real,1
327397233,0.014365960743801653,1054,1,445,176,0.04861878453038674,0,0,0,E13_real,1
327510902,0.003751007502015004,1402,1,242,254,0.07018513401492125,1,1,1,E13_real,1
329008715,0.19008264462809918,52,1,92,22,0.006082388719933647,0,1,1,E13_real,1
329103684,0.03895429362880887,1351,1,225,76,0.021011888305225324,0,0,0,E13_real,1
330202919,0.035659361783929255,650,1,371,102,0.028215767634854772,0,1,1,E13_real,1
330327779,0.003017364901556519,43656,1,2706,947,0.2619640387275242,1,1,1,E13_real,1
331312863,0.0003091457121944345,23199,1,612,1407,0.3894270689177968,1,0,1,E13_real,1
331875962,0.09533016061867935,1833,1,641,82,0.022702104097452935,1,0,1,E13_real,1
332699729,0.006030245746691872,1704,1,319,230,0.06369426751592357,0,1,1,E13_real,1
335208230,0.01923947487550928,13255,1,170,94,0.026060438037149986,1,1,1,E13_real,1
335832794,0.0016161616161616162,3053,1,704,660,0.18302828618968386,1,1,1,E13_real,1
335837698,0.013926927335236875,2208,1,239,131,0.03632834165280089,1,1,0,E13_real,1
336406661,0.000699344300739453,57261,1,1503,1466,0.40665742024965323,1,1,1,E13_real,1
337161930,0.004133158559771377,7430,1,350,291,0.08074361820199778,1,1,1,E13_real,1
338284756,0.2158203125,254,1,221,32,0.008883953359244865,0,1,1,E13_real,1
339058002,0.039420707890150834,2602,1,656,129,0.0358233823937795,1,1,1,E13_real,1
340346783,0.0,3796,1,0,1500,0.41678243956654626,1,1,1,E13_real,1
340364061,0.008843567123766268,26300,1,405,214,0.0594609613781606,1,1,1,E13_real,1
340396112,0.014519576090069843,392,1,1977,369,0.10255697609783213,1,1,1,E13_real,1
340951450,0.030163746049985635,1043,1,105,59,0.016397998888271263,0,1,1,E13_real,1
341339579,0.0,3089,1,0,130,0.03614122880177926,1,1,1,E13_real,1
343307517,0.1816,394,1,454,50,0.013912075681691708,0,1,1,E13_real,1
343473585,0.020423715896966926,1338,1,134,81,0.022543835235179516,1,1,1,E13_real,1
344525772,0.005876068376068376,3969,1,572,312,0.08685968819599109,1,1,1,E13_real,1
346829273,0.024996189605243104,824,1,164,81,0.0225752508361204,0,1,1,E13_real,1
347274232,0.012043133566245633,1884,1,717,244,0.06800445930880714,1,1,0,E13_real,1
